vendedor,produto,categoria_do_produto,qntd,valor_venda,rank
3df020b72d3d44b3af9d110fa3940b65,f646af315b0f3a597f69213537ca2199,moveis_decoracao,21,1746.5,1
3dfd3dc96f7f8598eca74e9ac8a2fa31,e05fc6d940189fe74d87ba8091afbdb6,utilidades_domesticas,1,70.0,1
3e35a8bb43569389d3cebef0ce820f69,5ff4076c0f01eeba4f728c9e3fa2653c,bebidas,1,55.8,1
3e46a38ee171c503c3b4a3f23fe3bf0c,5c737d7f2147bdf63360675bf7b7735f,beleza_saude,1,59.9,1
3e51f9cbe317bc3a88f2c76583811ee4,c095f03868efc3263075c4ad20641211,beleza_saude,1,76.09,1
3e8bd881d92466e63ba9e3e809cd3c50,93b498aa80cf4062f0c6636c038141df,eletronicos,2,459.8,1
3ea00e1dea2b0659dbaf654735929220,74e48c5377480b7d048d7b294abc569b,cool_stuff,6,450.0,1
3ea08c48e851106d2f584349daba335f,c327898dd247165a50bd1d6a2a38347b,bebes,1,170.0,1
3ef37b7ca6dd2b80bd8af81a62504996,93719014f156d3fa9e0511cd0ab96315,cool_stuff,1,350.0,1
3f0e48d209018b466fcd3bb4ccfeb520,ca3fd09ef832923ccad790506d6e0385,pet_shop,5,2999.4,1
3f2af2670e104d1bcb54022274daeac5,c73d4f0d7a3313381d04c5311960edf0,moveis_decoracao,2,266.7,1
3f3486b61f45078d4f31ee5e43d8c5bb,58f1f70c378b16f78eff44c7104aa772,esporte_lazer,10,1399.9,1
3f8034bfc6b8b4135534975d49f04c63,2b5ae8fa7040dc2ecc8483150f36a667,bebes,4,672.0,1
3f8247d0f772ffa58560e5c682521ad5,54405df05005a5933a1a2851d1c69c86,sinalizacao_e_seguranca,1,139.9,1
3f84fefc07dc159b268d4a77d3e8c425,7a295e6687ed3e00c8143498115f6ca5,beleza_saude,1,103.9,1
3f995f07c49d0d55a99d5c54957f7d81,c73628b1c3144b2e0c9c88072f21a213,automotivo,29,3091.0,1
3f9be91358837bff69df67edfa3e42e8,ed7a2d60973a0c44c806f2ab9ea28b94,pet_shop,3,135.0,1
3f9c56764fabca627406093dcb3ef0b4,17efcba3c09566b89c945ef563f381d2,esporte_lazer,3,389.7,1
3fac58ce0ad699020c7944d53c41329c,01d40fca05c4227b987ee069be837b49,construcao_ferramentas_iluminacao,1,199.9,1
3fadb4cba4c35bce6a7eaf9872d5623a,738121d1a5b54545080cef01275446d8,beleza_saude,3,209.5,1
3faf68a3b0af94b10bac70d86077be49,ca26080d8f0fa848c329fe732f5e34e8,NULL,4,755.96,1
3fd1e727ba94cfe122d165e176ce7967,fb1c85ab4adb8f0fd63d3e2156e51f4b,esporte_lazer,6,359.4,1
3fe7120d6257285ac6a3ce7cb071ccec,c93558f621dc5b9277a19f009b83aaaf,beleza_saude,2,199.98,1
3febca52652e7209509ccfe61cbde40e,7174375d5bea2b7612929eae33df48d1,beleza_saude,2,84.0,1
3fefda3299e6dfaea3466ef346a3571a,f4135cbdece8245560f7be179533797a,eletronicos,1,209.0,1
4003520d80d0bad1d5623f7aa3c63cda,524cace8752843f12129d6ecfae9c7cb,bebes,1,70.0,1
400f221ab83037c0ea78f1267da9624d,16d928f7b23b3d30bd5a9ff281eed9b8,telefonia,1,865.0,1
402916f742e5c740cc751493d9cf5053,8fb8fc612eb9832ae220a1b88f3b375d,beleza_saude,4,626.0,1
403aa86912527d730337ffcb0fb096ab,deecc62b2db3d87ff4d9fe364fead01f,telefonia,6,1644.94,1
4049512728d969bec69f84088b012416,3ae1230d17a23cd85318a2b902269d72,cool_stuff,1,106.0,1
404e1ba01358af4cd63f679b2c4d1fa1,6f2af80a4dddb41170c1afe551f88765,pet_shop,2,89.7,1
40536e7ca18e1bce252828e5876466cc,0d94e21c8156ffa3dcb77cb1d456ef80,cool_stuff,2,463.96,1
406740ee611378a662d274c7d8c43c4a,665adf6cc6e09e6a770ba182ea6a50f1,telefonia_fixa,5,1536.0,1
406822777a0b9eb5c50e442dd4cd3ec5,03e4e6709b7d6415746769c0bc3e9131,brinquedos,9,534.1,1
4091f77d8c768fc3e81c20761471761d,ebccaf8ddfeb6858f6cf417708159453,bebes,3,264.0,1
40d54b51e962dbe09cabbcfd33298dee,53a0380bace091a275d6f6a7e46c07b6,bebes,5,153.2,1
40db9e9aa57f7bb151bcda6b0f9bdbb7,628b17449083fb34688b2959b80bdecd,automotivo,2,4516.0,1
40ec8ab6cdafbcc4f544da38c67da39a,000b8f95fcb9e0096488278317764d19,utilidades_domesticas,2,117.8,1
411f3b52d857390502ee4e4d5ceabc2d,cd360a9f341f57c25699dbac377f5efd,construcao_ferramentas_construcao,5,194.64,1
4125d9385a25e82d2f72d3a0fd55bc3f,f5131289ca7eab9700015f6e8bfa8e41,utilidades_domesticas,1,42.9,1
412a4720f3e9431b4afa1476a1acddbe,3938defa878985e56e22db94bbdea2ff,esporte_lazer,5,1215.0,1
4170f6a9367e6b5d6401d03ce6d54569,606fe329bc6b2d8d63f8d787cd5d0960,informatica_acessorios,2,111.78,1
417a1e6c7321084d2a0ae0d023cfad93,b1599324bbd2fda5befde0d69a9028a2,utilidades_domesticas,1,48.9,1
41958cbd3335433c8740300e8cd600d5,5531ef4e7630d5f76247ac19fe92a94c,eletroportateis,1,32.99,1
41ab63a91b8b264e8c8780368bf1dd5b,6eda94acf0ad08a1bb12f10aef74767d,eletroportateis,4,1195.0,1
41b14765bd56c8ad10971074380f9c0c,7088744b00831b410bd17716cb578f39,informatica_acessorios,7,310.5,1
41b39e28db005d9731d9d485a83b4c38,6eb6618376baf873225738ce4fe760ac,cama_mesa_banho,9,369.25,1
41b86b552e54e3a7009596125aa8b167,d00af18ab556193d160b6ce26d232a96,esporte_lazer,1,399.9,1
41c2bad7229b0c25e6becf179ebf63ff,480be8d20c4b6a7df1eae0f2c17f2db2,livros_interesse_geral,9,306.0,1
41c9d3997dd3c072c31139dc5bb5761f,3dacb3ae011b40803a508b23392e15a0,papelaria,3,998.8,1
41da412d33e8da4f22baf55cb1bde82c,b1bd2eebcf90443f4f17e71bb89468a2,esporte_lazer,6,203.6,1
41e0fa5761c886a630994a55c12087e7,31cddbc370031fbb839a21441df28015,beleza_saude,3,253.8,1
4200ddf1967c5e41e48db62bc6d4b5ac,67fc455b96e0908bc5e0d917237b2977,cama_mesa_banho,5,101.4,1
4221a7df464f1fe2955934e30ff3a5a1,cc60892b5adc06df9d5cc4531fc06df6,bebes,5,849.5,1
422be4cc81a457fdb46f47edeb968ae5,ffa8916ae85546ee99d1965b28e447ae,moveis_decoracao,1,239.9,1
427165bf50f8ca07efc7bdc2bfcf1688,c7df652246ed7b3300aaf46960c141e4,beleza_saude,3,1320.0,1
42b6488f5b8246d9141712abd4b1b693,7e53a61dd91122cf3f80674ab5068403,beleza_saude,1,189.99,1
42b729f859728f5079499127a9c2ef37,634256dbcd184b3757ffd7632c9fe52a,beleza_saude,53,1833.39,1
42bde9fef835393bb8a8849cb6b7f245,9afaad66aca8b0c79e4f084a89c9c92b,telefonia,13,2915.0,1
42d4b7e70819438f5ada61c965e92d7e,d31604dc8480ff739e226bdf88d5000e,automotivo,1,30.6,1
42ef3192a9ff87a22d1867b74b3ee205,d5d74b90b07cc3536b8eade784014438,brinquedos,3,485.9,1
42fa4ee7240e9b8eb4576358ec142ba7,2873da054c3a30189c5aac7b87d3b6e9,NULL,8,1480.0,1
42fb44130ac3134cde8e35cf8ec7df25,61787f92f08a18258c0267e53cb9c1cb,fashion_bolsas_e_acessorios,2,37.8,1
430315b7bb4b6e4b3c978f9dfa9b0558,81ef08bfaf325b8e81020f11567027c0,beleza_saude,3,117.0,1
4305fe92735c8a43d154ff6dd2b8d927,d537e54e990d95194a5733e79f1af1aa,esporte_lazer,9,1399.0,1
431050a06a317f2b38168dec3dcd2b46,8ab83b53b9a953395f4f21f0b1a845ef,beleza_saude,3,251.4,1
431af27f296bc6519d890aa5a05fdb11,9545d45c37449ccbc376de3a04c66e71,beleza_saude,52,6698.69999999999,1
4324dd16853115efb0fd9d0d131ba6f4,7e6850f360e60da72b7d3b1b37f42312,informatica_acessorios,5,493.98,1
432c37c9dfba871172ec162e20118b8c,357a9e8a4b691ffbb0f855b23d490c4e,utilidades_domesticas,12,384.0,1
432c67955c0acd1fd6b0b5d678766a71,39731b928af43b0f49dd60d4706e403f,beleza_saude,1,599.0,1
43402bdf22aa2310e8f99e2f94f78628,60d60857503b0e721781320f4fa28acf,moveis_cozinha_area_de_servico_jantar_e_jardim,2,379.98,1
4342d4b2ba6b161468c63a7e7cfce593,0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,18,2338.2,1
436bf27f2f18474fc6047702e9f8a866,f27f59721d5a9cb39432b91f812ee308,bebes,1,29.9,1
4371b634e0efc0e22b09b52907d9d469,2d0090282bd77e1ae0f6336ba500facf,beleza_saude,8,300.0,1
43753b27d77860f1654aa72e251a7878,635fc0b4d628df01648c6b2624a04b46,moveis_decoracao,1,23.9,1
4391ea5c5990502176a1dcda44a2373d,f0f2af23f970208fe4132a77aca3c63f,climatizacao,1,1458.0,1
439a47cc365d6e3bd526812ea9de3c29,9a7c6041fa9592d9d9ef6cfe62a71f8c,cama_mesa_banho,3,382.5,1
43a1d4bab73b816e44ef4e4facd9f9b5,4e30cdede55788e1239044e270c60229,beleza_saude,1,189.9,1
43a5d4a57af536fddc96d08be3afdfcb,8aebd177020fc8a6fa6a321ac4c44de7,casa_conforto,1,75.0,1
43b2c864251aa0ce4030c746984e088a,e06506f28cebdffaab496680a2ed3a3e,utilidades_domesticas,1,59.9,1
43f8c9950d11ecd03a0304a49e010da6,bf16de726d9f702aee68610fe171d70e,consoles_games,9,599.91,1
44073f8b7e41514de3b7815dd0237f4f,29b85c2f1ec5f4d02b03737a8fd3698b,moveis_decoracao,9,2266.1,1
440dd6ab244315c632130ecfb63827b1,ff7fccf8513f360157f0660fe51d1d88,esporte_lazer,13,2119.1,1
443d880f15cbd3572885e1d44bf2c478,fe117e311878a71023889b7bb6a8f2c2,moveis_decoracao,1,94.8,1
4450bd8327d471c4a11a83d1445b1b62,54860a1533edf6c65d974441713ead8e,beleza_saude,1,199.0,1
446cc09cdbb130904da114e807dbec40,30f07d8c84ca80de0248a40587de7d32,artigos_de_festas,1,219.0,1
44717f64ec2a457979cf83c429077666,3fde071523d485031f4f0fc9fe1c42e4,construcao_ferramentas_iluminacao,1,71.0,1
447d377bdb757058acb569025ee18a93,7edd6cf84eed8d7a3b63543734fb1249,papelaria,1,64.99,1
44ed138eca6214d572ce1d813fb0049b,7ae27ce0834f80f4e3779fd06ca9ce83,beleza_saude,1,79.8,1
44f091b5abab8018f682fce8124b85e5,218f5d32f520df3b8517cdd86da09466,esporte_lazer,3,689.7,1
45213867cefbf2cd4c6177e10216a951,2856b9cb722cb91f23867a5345b6e0d5,instrumentos_musicais,2,865.47,1
4559697a8f7e637227c2eeaed843baff,e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,36,2516.4,1
455befea1bb853c75ccbca94cff26e5c,788c7d26301bf6647bc50339f16fe67b,beleza_saude,1,19.99,1
455c5640e8c5bd1b2ee85c0158f85727,c4332b2ff3cde1b0c62f5b9c8ae84bdc,instrumentos_musicais,2,1499.8,1
455f46ef09a9e45667e2981df84b5cc2,813abede22d2496612b447a3f55f629e,eletronicos,2,59.8,1
457fe919b032a3f7dadba6fb92cf7855,95ec3f7e237a87df9935a570ab6ef266,cama_mesa_banho,2,494.7,1
458c6fa920810ce2492da71bc26d9eec,7824bce065d8704739ac0fc0c8135d04,beleza_saude,2,756.76,1
458d868c9642f55f18f04e951a3fdde6,ae347727b83d554247d6cc36029a8392,beleza_saude,2,2718.0,1
45a3d05fb00435e52a28859dd03703b3,7cb009e2ae1cdf7d16e8fbf0255ba953,brinquedos,1,1299.0,1
45ba18c210d42734ec52c0c1c574e9ee,28e1e01400863d6035542c650bc72be4,bebes,3,1184.7,1
45c20d94d9171b0bcfab3c955e47d67b,914cb9a32dcc2be329cd84c5012edc5d,moveis_quarto,1,79.99,1
45d33f715e24d15a6ccf5c17b3a23e3c,2132979d9b6f64e99b8c9bb4da4e0323,informatica_acessorios,9,818.31,1
461ff5303b6c9c1a4a07f40c5aece516,bdef40d64bf3de5f773c8f461b0bf167,beleza_saude,2,69.8,1
466222e777149751370e7e98fb623b0c,987ae6d6e94a608f9ea32bc82a649470,automotivo,1,87.9,1
4677a5437afda5fa7140b927b07be1cc,c88cad677da134defff6855386125e28,automotivo,3,642.0,1
46dc3b2cc0980fb8ec44634e21d2718e,dc404a1496a08f9f5540c8b5d4b92925,brinquedos,37,11663.5,1
46ef1a25845fc051c2998d878354810c,9f70acf998b0bd14652234075a19d358,utilidades_domesticas,2,41.04,1
4736e9d642ef4257cd7622516931eb51,cf492edce9b45b948fae7ca5cfb4c24c,climatizacao,2,297.0,1
47648caee88ccfe951fbb27fbf7b4cbe,8f220439e328e0c1b68510c238d07e86,automotivo,1,579.99,1
478bfe564db21eeb44386606aa30b650,c46b2401e3ccd4e4f779b93093a97e29,pet_shop,1,89.9,1
47efca563408aae19bb7206c2d969ea9,ac2c77058e1e5ec1eda726fe7358ef2f,automotivo,7,2055.0,1
47f55702f598c7c6cc8458b0fbc1c49a,946cde79b9ebdfcbd56c52a405cc54dc,NULL,1,75.0,1
48162d548f5b1b11b9d29d1e01f75a61,8f03c5b78e41d6cecdfb6f6bbe4de8da,ferramentas_jardim,6,1975.2,1
4830e40640734fc1c52cd21127c341d4,371fa349d92646bbeea5873df0bcdc5a,utilidades_domesticas,19,741.0,1
48328ec9a579151d9cc6a86d4a59336c,6a984aca8806747c09165b7767a3204e,cool_stuff,1,1099.0,1
483ca627d131e18f988349b1655c0acd,86a7362af6fc1b61f0e613146b8c4cca,beleza_saude,1,264.0,1
48436dade18ac8b2bce089ec2a041202,c43ab4269cbf91b373263db4c2973cad,cool_stuff,24,1248.9,1
485452467ff670447e84a8370c3fc898,8802c7b83ddf545be6b7846f575d2fc5,ferramentas_jardim,1,109.9,1
4867209cb29b56b92893d7bde3ce8012,0d22e0d0bfa33bac40ccd83ae1c0649d,beleza_saude,1,150.0,1
4869f7a5dfa277a7dca6462dcf3b52b2,7a10781637204d8d10485c71a6108a2e,relogios_presentes,138,29481.6,1
48985c61529077fa4f1e38bcff0f2ed3,ceb9134650bd7cae74affc51800f309a,beleza_saude,6,779.4,1
48b6c3f4c6a93171da04b75313f2130f,af5606ac1cb97d0519a67bd7d9af79b6,sinalizacao_e_seguranca,1,155.13,1
48bad451945f5227341793478d6353ea,f41c5473a596f099a92bd03297ab0aba,livros_interesse_geral,2,232.0,1
48e5ee06fb2dc74df1c711a9b6dfac2a,d0be993a2140a8cfe0a106b6c2d974b6,construcao_ferramentas_construcao,1,57.0,1
48e954b2da4f6a750c844173b347ed40,c968bbc4dfb718031488d3f109fee500,bebidas,1,278.8,1
48efc9d94a9834137efd9ea76b065a38,f5d8f4fbc70ca2a0038b9a0010ed5cb0,fashion_bolsas_e_acessorios,10,109.0,1
48fb026ed7455a42f5d3e9390ed5088e,85f7420fa40ab8ab0d46096ecbecb0b7,automotivo,1,102.99,1
49067458c68f7701fd334ce326accbe0,07ffc018eaf23e086370dea42c74077b,construcao_ferramentas_jardim,5,144.25,1
4917cee8d902e13428c3ec4b1ca6f315,7fe486a60125c1541517e30944f95066,eletrodomesticos_2,10,1685.9,1
491a5ada3aa1678414e990262c4bbdc1,47d52bb24ef8a3aa09724f00604be3ba,dvds_blu_ray,2,2840.0,1
49383af7ab774e4e8f3000f49c83dc4b,683647534fe73616ae97d91a6ef253f4,cama_mesa_banho,8,660.0,1
4965a7002cca77301c82d3f91b82e1a9,3b68252831a799e9e109e44967b61422,pet_shop,1,8.49,1
497709c2976a8fa308730a2dec5b0726,d8fb151eb350f0956fbd847567d78954,papelaria,1,76.0,1
4978a02ea9c8be7a9b5480680f40334e,a0b7b660f3ff79836867de402e158770,casa_construcao,3,359.97,1
499185655c29ecfdbfe776ef7cf875b5,49026f19cf3e18f394328d81cba27708,cama_mesa_banho,1,89.0,1
4992e76a42cb3aad7a7047e0d3d7e729,61d01171a3784bab50137290350e5332,utilidades_domesticas,13,598.0,1
499ec63c58e51296c9cf57edcfe1c8a8,955129b53464486f9f93074c64b2bd88,informatica_acessorios,5,365.0,1
49cdc90518a4f82676b38b3c1aa43ff6,5ae42f9d8352b9edd11800ebd575f4f7,automotivo,1,499.9,1
49e7217cfe4e427191c378ec626d8737,8ea469fda50c1d63e15ccdeb9afe170d,utilidades_domesticas,3,401.7,1
49f8d2ea7b718d0ce587d34207caf2b4,3181a2cda00b1579d8ac2519f8820139,pet_shop,1,149.9,1
4a1917ef994878940e1fb03eeb787ad7,777ce6cfb2608acfd20cd07f80094e72,telefonia_fixa,1,538.0,1
4a1f694197d05fe70026b016a7316b41,87d6047f661dc87643c40612a6eff3b3,moveis_decoracao,3,120.97,1
4a23adac87cf538689fa600d976f78b2,98e55bdc6487be7b8c32b0eb689dcb8a,moveis_decoracao,3,405.0,1
4a3ca9315b744ce9f8e9374361493884,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,461,42518.4000000004,1
4a3ccda38b2129705f3fb522db62ca31,3b473a6b1c280e0345e876648a61a032,construcao_ferramentas_seguranca,6,1229.7,1
4a5b36211b1f51bf7eaa5c10a57fa483,8dcbe1c268314dc0f6df3ca28b5b43ee,automotivo,1,139.19,1
4a82168aaef173cbb6e46ae88728f919,14d6a43dc8ec3b5e86ef500845374ebd,beleza_saude,3,447.0,1
4a82c4af97ffc0fb2dc26bfdc03b1842,fe34503c6bccf918db601aaafd4a975a,NULL,1,61.9,1
4aba391bc3b88717ce08eb11e44937b2,55a257b8a93fa8ce0b4774de48718126,esporte_lazer,2,1338.0,1
4aba6a02a788d3ec81c03137144d9a80,8a5334e25cfd596c6fca284b039cc99c,beleza_saude,1,89.9,1
4b0fdb526525f9890eb145bf1534640e,13050bbc5cf6938a3760e43f1a845fcd,cama_mesa_banho,4,206.6,1
4b1eaadf791bdbbad8c4a35b65236d52,6e6752783a53e4832b969f1417ca34cf,consoles_games,4,1399.6,1
4b39558c138930b9e5489c93b6df5fe3,05c2523e08c5262f1ee172b332c3ea44,informatica_acessorios,2,567.0,1
4b5f66b7adcf57f1ecc0d3c07dd6b177,f3720bc68555b1bff49b9ffd41b017ac,informatica_acessorios,5,2632.5,1
4b90495391ac0bd181a80a459df1e718,382d28bfa85a9857cd10bfdb1b8b7f80,moveis_decoracao,1,248.0,1
4b9750c8ad28220fe6702d4ecb7c898f,af2d506fb01b724e03591349ad36b67e,bebes,38,1858.2,1
4b98b0428fc1932cc2514ef9ce2505e6,10230be3f50a9367f8220d6c126f0dc6,NULL,1,189.75,1
4ba52dfeba874da5b9ee7b17c7494f04,f0a720fc3ab33276bc8bb46595996083,livros_tecnicos,1,329.0,1
4bc3d93e4a5f88a598d3d8ce4ae510b3,73a6e085799e9c92a2c854ec9627b28f,informatica_acessorios,1,169.0,1
4bcec44888b30ba9001234c534716d3f,960f877599875172acdb3504cf4a55af,beleza_saude,3,66.0,1
4bde6149c15cf7e177b36fa060dd6de8,7a18f72d8f0acfbd60eea36f2644ce8e,alimentos,1,79.9,1
4be2e7f96b4fd749d52dff41f80e39dd,ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,1,267.0,1
4be6b962d83299498bae2190f95d6566,de92134fd940e9302d27c31af4581fbd,eletroportateis,4,139.6,1
4be9ae93c4fc0f41713d71a4194ee1b3,32aeecc02aa5adcb7f75155a80a47836,esporte_lazer,1,109.9,1
4bf2f4ee540798a61f9636d12cd9cc80,3a3f0628722b2f548673a2f7f5fa5605,fashion_underwear_e_moda_praia,5,775.0,1
4bf658053d453036c70976bccb2c31b2,64e296f9cbda172ddde4c59be4bb1120,relogios_presentes,1,899.99,1
4bfc7a4a1cf8d4d2121c27422d9e50b5,d4dccae17c83ffbaafc50d763503e9eb,utilidades_domesticas,11,1006.4,1
4c03b9dd4c11ee2cb35c96c49efc9420,31a2f42a87890f87d77daebdfabc182e,brinquedos,42,6151.2,1
4c18691b6037662be2df78a765d98ab5,6ac3978babf6ca76087369391bb6ce5a,utilidades_domesticas,14,1203.85,1
4c1c7281388a33dd06daac44f9fadbd1,f77f1ec838ed490adc1529eedf7810ea,papelaria,1,67.88,1
4c2b230173bb36f9b240f2b8ac11786e,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,82,4111.20000000001,1
4c498c7345e89aebad651544829beca0,44a6e4ecf7b48f87481c243383b1c4cf,beleza_saude,13,542.7,1
4c4d546adf3c3868fe19c9ec6e9ffda9,6cd57d91d76b7cb14085f9655d5e2ebb,pet_shop,1,61.8,1
4c60877808f4318ef1107fbeb8f89afa,e97d6ed4cd62bf66d6cd2e7fd63984c3,informatica_acessorios,1,70.0,1
4c61e37f664c3c88aff092aa5ac779d7,4deb009c36a910076a023947a7929201,consoles_games,5,339.43,1
4c8545742faaf58fafd5fd14d25d75cf,c452ed78936fa240d56b35bc146be876,automotivo,1,1390.0,1
4c8b8048e33af2bf94f2eb547746a916,f2bcc887769f563eb4f126389e64715a,cama_mesa_banho,3,190.7,1
4cc43a222a0f94910728b62b97a8c5f8,341141693c1995e911d0a5843f7c289b,perfumaria,1,108.5,1
4cc4fd4fdd406a85bbdc1f824b731bd7,b1de2a0563813db30923566ab847d03a,automotivo,1,539.98,1
4ce6e5f6c52515177e18c1c9361d8677,4444290d1f0ec9579d5b21dc589251c0,automotivo,1,226.6,1
4ce8b55b4bfa4659184e7becc1fba3f2,2414abf17e03ee28b8c062a03ddedab5,automotivo,1,119.0,1
4cf490a58259286ada5ba8525ba9e84a,ff81cd23251a357a120054397a01849f,cool_stuff,3,536.7,1
4d0041cdbe51b4617d95c70b19decc74,864413ca56c2bcea359a213956a922c0,automotivo,3,4149.7,1
4d232b78ab7ef10393dc3807d827bc0d,ef59f328cef34c7b309bb12e86b6418b,automotivo,4,1076.0,1
4d600e08ecbe08258c79e536c5a42fee,7fd93eccaf2d461cb6bc4bbd1aa91f1a,relogios_presentes,1,699.17,1
4d6d651bd7684af3fffabd5f08d12e5a,cec09725da5ed01471d9a505e7389d37,esporte_lazer,65,4932.9,1
4d6fb82c629c7a5028bfd973c07b05e0,361009da0572b0d1d961d347f10e09b1,moveis_sala,2,278.0,1
4d8809767a5bafe22909c77951fb6b41,981a5c407ac880b5bcbabb9436825238,moveis_decoracao,1,50.0,1
4d9fea3499bdc22aa4da4e339365f215,898fa82b63404937c7a3c2cc77d6e5b5,perfumaria,2,192.54,1
4da0e408c99d2fdc2126dc9fce518060,6b770b5934dbdb29064efdf34bfa6cf5,esporte_lazer,6,357.4,1
4dab98ca6cd6d3df586203cefd28a042,44774af511346f08083720dbba61ade0,fashion_bolsas_e_acessorios,1,154.9,1
4dbd95a08b31ede5c82d3f861cb1ce1a,b0c7a71c8620bd389e240f63a507dc50,livros_interesse_geral,1,899.9,1
4dc2e811a1760953cb7c6a590b498943,fd92a7f41be98d0580faa2e6683b4ca0,malas_acessorios,1,175.0,1
4dc646b9b9e8e411ef48ba000ea3ac6f,78ab491fca1a263dc3d1a16833c57016,perfumaria,2,116.4,1
4ddeb3e828550cddc8d45c8bc36ab2d1,972373c479cecb6ce4715c729b27ec9c,cool_stuff,1,152.0,1
4de6e4ba574aa9dfdc824bc44dc47fdd,c415aad99ee06e0fe8a58c09d3598ef7,beleza_saude,2,149.8,1
4deebb3199eeafb282ae33229144f94b,e2e2c6003104c5c3b265e60c980904d9,sinalizacao_e_seguranca,2,299.8,1
4e06067cc08b3f41d837768d392c3ee3,2ae501b303a5a8e6f75c8c36f366b2d5,perfumaria,4,79.96,1
4e0d109ccfba9a1151c103049880c857,df4495e4ea59aae2f22d349cf4b9ab19,relogios_presentes,1,180.54,1
4e17c65a516f69d023a2ae78b84f28d6,72aa1e49a803b462fd0a83071c894e7b,beleza_saude,4,729.8,1
4e2627090e6e5b9fabba883a37897683,70adb75b3b2e86cffbb697c90867c3f3,moveis_decoracao,1,159.6,1
4e326052e5dbba8adcd512f3450a307e,dd72d83b749ec911396ef3337e00b633,artigos_de_natal,3,570.0,1
4e42581f08e8cfc7c090f930bac4552a,73a6530caef9511c04711d12dcef551c,moveis_escritorio,1,129.0,1
4e480be820e37de1444325ff358c9296,633610a66bd9c0ecd11d46bf42c4ea80,automotivo,1,430.3,1
4e5725ba188db8252977a4f0227bd462,252dc7b8f5d41ea6efcab73213ea1417,informatica_acessorios,3,304.16,1
4e6015589b781adaa5ce7f1892d06bb1,e00994390ccf605aec4a0389c80e0ba7,esporte_lazer,3,684.0,1
4e7c18b98d84e05cbae3ff0ff03846c2,db25a58a5da5dfe2fd19f2604491bd27,eletroportateis,12,651.5,1
4e85b538b0dad58852641540686d0e14,b9f75330f0582e2e33c3ea72ae17f499,ferramentas_jardim,1,329.9,1
4e8dacf3d38f281ae26c3e0321d92d88,a14aea6067b93158e956612c50b74cfa,NULL,5,2299.95,1
4e922959ae960d389249c378d1c939f5,bee2e070c39f3dd2f6883a17a5f0da45,informatica_acessorios,74,13680.0,1
4e92348462c75b6c842b994ce84a0ed4,875877153c6086d3c0e1fcedcee6a77b,beleza_saude,1,69.9,1
4ea2f12dbe91deeacd2c1e74f069a6e6,8ea331107c7373a412b73374be7c6736,perfumaria,1,77.8,1
4eb61f060e7dcc1d5a80d806c35cc541,84952f1f00709e71d58587cb34163e26,eletrodomesticos_2,6,1020.0,1
4ebdc7e6cd6102a022dadc49156d4ea8,05f581382fca988fec41f4a3de0e0fda,NULL,3,77.7,1
4eeb99008a0f59d2c7759c59f9a346eb,6421ae053bb80dff3ceae1f217f54ed4,telefonia,1,930.0,1
4ef4c39cf3c24f326434cf0b2e48046a,f46098048d1a0c30ce1495246b8fd752,esporte_lazer,6,594.0,1
4f0d637c1197fd65405ebd755ac9f86b,fc7a99a9bea1e3544a0712c0649595ec,beleza_saude,1,109.9,1
4f1f1c8666cdb6442f775c4e8caed465,56c615d21fa726140efc0c056c41582e,brinquedos,1,594.99,1
4f40d2ed38d1cc945364a7cd202a82c7,7f47a78f50b93196e945ec522b6e6788,brinquedos,1,319.9,1
4fae87d32467e18eb46e4a76a0a0b9ce,ddd8d70dbc1a5ffe5431c810baf7fec2,construcao_ferramentas_seguranca,1,100.9,1
4fb41dff7c50136976d1a5cf004a42e2,1a73ae8aa2b02829f07c8d5ec7bbd659,relogios_presentes,1,750.0,1
4fe2f67634d00c021aa01f96b6f2d68e,22234a1dd91ce8e88c7b108d198c40ad,beleza_saude,1,54.9,1
5011f0d93373a4c5753adf58ca77af8d,ec96b7b4e1401281edb9465d0d689cae,alimentos_bebidas,7,629.83,1
503c1de08ae81a2d86f17951b204db55,3efd399c5d016b9e6a5ad3196eade44f,bebes,21,4683.0,1
5058e8c1e82653974541e83690655b4a,e85cdca8790ea0026ddf7316f469608a,moveis_sala,10,561.9,1
5075aaa8404020ae6aa8bf4792099b41,ab40c45cb88545d5efa2679b30cec4c3,bebidas,4,198.87,1
50770d25768b0486d89be26afca3108f,442fbdff3d856511168100ed3bafaadc,livros_interesse_geral,2,52.9,1
508808d438fe2ff972ed13bb8f4a82e2,d6897f1dfdc99bbbdfda785158793d45,utilidades_domesticas,1,83.98,1
50a7e551a7b3f8d37cd6e32d8bfbe5ea,bcf8ba04829268e7eab9fbfc2555c18b,bebidas,1,140.0,1
50bf89f1349bc0409a268c3a49678009,4979ccb21aa205c914d9a092cf869e83,moveis_decoracao,1,179.9,1
50c361bcf670d16f6df4d52de3dff924,42f33073be6531e8f6d0a18fda862ea1,artes,1,35.0,1
50c9975695009e5e6473912e83a6d1da,3e03619d360cd44f29e094aae3c4a76b,esporte_lazer,5,198.45,1
